[-0.07004498, 1.2499578]
[-1.007184, 0.6051928]
[-2.1223116, 1.081268]
[-2.8497498, -0.7898548]
[0.9410047, 0.25484043]
[0.06868889, -0.8524415]
[-0.2513576, 0.31756613]
[0.02269887, 0.19944921]
[-0.8665792, -0.87907]
[-0.4420587, -1.8224941]
[-0.20198676, -0.7359146]
[0.48328802, -0.42019743]
[0.24122027, 0.75771034]
[0.6412852, 0.42991444]
[-0.8176679, -0.77730167]
[0.9609114, -1.3640075]
[0.76712763, 3.8000042]
[-0.38411927, 0.24535196]
[-1.8887352, 2.329989]
[1.8783633, 0.06856707]
[0.9789348, 0.3455967]
[1.3085407, 1.4102952]
[-0.15310837, 0.37359107]
[-0.9859403, 0.14029422]
[-0.8943952, 1.3337958]
[0.25960732, -1.3732802]
[-0.7349247, 0.5366293]
[-1.1186363, 0.20874897]
[-0.73254955, -0.91063887]
[-2.4229207, 0.8262544]
[4.46951, 2.8525274]
[-2.0160384, -0.3954711]
[-1.0676708, 2.2544513]
[-0.2517731, 0.057049483]
[-0.2237306, 2.547804]
[-0.110072136, -2.2249079]
[0.437888, 1.7030218]
[0.37711915, 1.0318673]
[-0.93243825, 1.5879071]
[-0.35154304, 1.0740452]
[-0.95462376, 0.34135714]
[0.081026785, -2.1237955]
[-0.9340606, 2.007929]
[-1.243435, -3.457604]
[-0.6312276, 0.43260399]
[-0.25377253, -1.5929229]
[-0.9246422, 0.38693503]
[-0.2885805, -0.07404858]
[-0.59223616, -0.65512764]
[-0.24710649, 1.288941]
[0.38353467, 1.1464309]
[1.7053305, -1.2015538]
[-0.17553721, -0.34389693]
[-1.3236151, 0.008848578]
[-1.1905379, 1.2612294]
[1.8998412, 1.2862153]
[-0.84636027, 0.6042581]
[-0.9251677, 0.7248377]
[0.18420051, 2.7321606]
[2.5092194, 0.59553075]
[-0.054281145, -0.5247827]
[-2.5318465, 0.2064419]
[-1.9016318, 1.3981571]
[0.76939535, -2.9465525]
[-0.6838161, 0.6177351]
[0.073805004, 0.62157536]
[2.444849, 3.5891232]
[-0.031085959, -1.4149433]
[-0.83618546, 1.2144518]
[-1.6723701, -0.32311302]
[0.62998515, 0.48746175]
[1.3602374, 0.5562839]
[-0.94108367, 0.34419808]
[-0.9221044, 0.15055329]
[-2.1197054, 1.2722005]
[-0.38574886, -0.1326175]
[-0.5066682, -0.59036165]
[0.08466707, 0.27692485]
[-0.96785647, 1.3426387]
[-0.44519708, -2.0407805]
[-0.7441742, -0.77771425]
[-1.2472738, -0.56632984]
[-0.83173645, 1.9533831]
[-0.35772142, -0.34301534]
[-1.1143492, 1.4837301]
[-0.22007495, 1.4515052]
[0.455759, 1.6429223]
[-1.3039992, -0.25664598]
[-0.97854406, 1.3789054]
[0.67522013, -1.0329863]
[-1.0210824, 1.2994977]
[-0.83638674, 0.2546125]
[-0.23977263, 2.4968226]
[-0.079777576, -0.08950894]
[-1.175584, 2.1660602]
[2.0605597, 0.4563165]
[-0.3801248, 2.379109]
[-0.0306954, 0.18069798]
[1.0179772, 1.8909545]
[-1.9182724, 0.25294125]
[1.1880003, 2.1339784]
[0.508949, -1.376212]
[1.0325421, 3.129964]
[-0.031480793, -0.89482766]
[0.33447796, 0.64259815]
[-0.0875116, -0.08839072]
[-0.9075321, -2.1599905]
[-0.57087576, 0.14980543]
[-0.19693337, 1.4323821]
[0.24398245, 1.0325716]
[0.34422818, 1.6639925]
[0.78153044, -1.7445744]
[-2.0246968, 1.5826565]
[0.33466896, 0.20534275]
[-0.80811113, 0.5508276]
[0.2859436, -0.60791755]
[0.39400014, 1.4354517]
[1.7183828, -0.7724985]
[1.0653497, 0.38157696]
[0.2913319, 1.2562861]
[0.57814616, 1.5454108]
[0.22148474, 0.24852708]
[-0.8136798, 0.41548383]
[-0.62211704, 0.10730522]
[-0.8010127, 0.37770703]
[1.608696, 0.9418079]
[-0.83064085, 0.55208683]
[0.7755894, 0.5110821]
[-0.88598853, 1.9457241]
[-0.63709223, -1.7297947]
[0.044075403, 0.38064858]
[0.42059243, -0.25244442]
[-0.6113201, 0.63297284]
[-0.18997748, 0.02134179]
[-2.3019779, 2.0794132]
[0.6750327, 0.23337367]
[0.07888189, 0.4134896]
[2.6127806, 0.2834385]
[0.4489486, 1.5520731]
[1.1536825, 0.3092611]
[-0.7815303, -1.0341882]
[0.28146544, 0.49452868]
[-1.1186234, 2.3535616]
[-2.591439, 0.056951925]
[-1.7893971, 1.4374983]
[-0.23563784, 1.5303211]
[-1.0917164, 1.3489022]
[1.5201086, -0.96789277]
[0.54867625, 1.8125446]
[-1.8900282, -0.9309707]
[-0.8298169, 0.8378705]
[-0.031831063, 0.1367513]
[-0.9577593, 0.66316974]
[0.346084, -1.2948107]
[0.15246722, 0.5022157]
[-0.5003512, 0.08808002]
[-0.7645513, 1.1758043]
[1.5683801, 1.3203303]
[-0.98142517, 0.17491435]
[0.9943982, -0.016092468]
[-1.810051, 2.0661318]
[-2.2708905, -0.006953902]
[-0.5688337, 1.2655234]
[1.4749851, 1.6309288]
[-1.8955764, 2.6734943]
[1.1018301, 0.62295973]
[0.89988697, 3.5948777]
[1.191399, -0.78954315]
[0.62667423, 1.3688886]
[-0.8542684, -0.047757667]
[3.405182, 0.69083875]
[0.0026135594, -2.8846831]
[-1.5308535, -0.043957923]
[2.004497, 1.0763979]
[0.38764158, -0.2101583]
[-0.40726757, 1.6472946]
[-0.17260331, -0.012967026]
[-0.39854175, 0.51113933]
[-0.37837702, -1.8626612]
[-1.3360128, -0.2735689]
[-0.3557678, 0.7640903]
[-0.24046153, 0.04185193]
[1.2032454, -0.78231233]
[0.79983693, -1.3535888]
[0.20138381, -0.7911662]
[-0.90953875, 0.35052148]
[1.4401174, 1.5604]
[0.34385672, -1.5743748]
[-2.6017087, -0.09442387]
[-2.8418272, -2.4556625]
[0.33275762, -0.09175991]
[0.5380949, 0.17529558]
[-0.3066426, 0.29002473]
[0.22481018, -0.1790419]
[-0.34180066, -1.9285355]
[-3.0569842, 0.057401456]
[-0.19291736, 1.1471533]
[-2.3527007, -0.042498764]
[0.9830772, -0.8094232]
[0.37595513, -0.6885873]
[0.16164976, -1.3338827]
[-0.3532412, -1.728024]
[-0.44564918, 0.35391995]
[0.0014092838, -0.02066335]
[-0.06662078, -2.6649032]
[-0.7569551, 0.37949136]
[1.9370438, 1.3632715]
[-0.9158507, 0.04925242]
[-2.751508, 0.26042068]
[0.69944537, -0.29309222]
[0.5789235, 0.34637794]
[2.076574, 0.19124773]
[-0.28012857, 0.3046092]
[-0.9900159, 0.28354287]
[0.37604836, -1.5897828]
[2.2318566, 0.2222867]
[-0.28167874, 1.1051989]
[-0.3074083, -1.3705078]
[1.3204727, -0.9757229]
[0.6143833, -1.2367791]
[0.28331408, -0.81405896]
[1.365793, 0.9149086]
[-0.38496175, 0.5053579]
[-1.6001163, 0.025641764]
[-1.3047712, -2.3840983]
[-1.1978556, -3.5015388]
[-1.5546025, -0.15762147]
[0.091206774, 0.46408182]
[-0.018694628, -1.2886202]
[-0.23526856, 0.33720425]
[-0.42000818, -2.6390612]
[-0.93101317, 0.3616898]
[-0.4032865, 0.34299403]
[-0.17601593, 0.65360713]
[-2.381356, -0.079530716]
[-0.8000097, 0.6930779]
[-0.025090206, 1.3192542]
[-0.9164867, 0.14052004]
[1.2357337, -0.88100445]
[-2.4709344, 0.37915832]
[0.09982365, 1.2332035]
[-0.43269387, -0.8272052]
[-0.19099239, -1.2493668]
[2.3501573, 0.8439806]
[0.75046927, 0.15855278]
[-2.0999455, 0.3509258]
[-0.6325406, 0.3243063]
[-1.6857623, -0.390605]
[1.2987242, -1.0715789]
[-0.11023778, 0.80543905]
[-0.2776049, 0.25933415]
[0.7634779, -0.23465852]
[-0.17440899, 0.18713103]
[1.0337998, -0.5448958]
[-0.45162374, -0.014075603]
[-0.6495165, 0.11452061]
[1.0375698, -0.8672056]
[0.68210673, -0.7927798]
[-0.2765271, 1.2464268]
[-0.17781858, 0.27109152]
[0.6956044, -1.4491185]
[0.025004884, 0.16364118]
[1.3268871, 1.1469955]
[0.28959993, 0.9542209]
[-0.9804992, -2.923019]
[1.0903231, -0.5129418]
[-2.4236047, -0.09568458]
[0.6256126, 0.0011139447]
[0.27150214, -1.0379306]
[-1.9256601, -0.41615954]
[0.36230248, -0.15331012]
[-0.16429229, 1.0372751]
[0.31704718, -2.080632]
[0.3572614, 0.2519184]
[-1.4358466, 0.004862994]
[-0.36896047, 0.11828164]
[0.012940899, 0.0040681297]
[0.1991852, -0.5706573]
[0.5370177, 0.19516055]
[-1.4556365, 0.08097164]
[0.5532324, 0.18998976]
[-0.65134996, 0.010180148]
[-0.029434858, 0.18541437]
[0.28027847, 0.20524293]
[1.1858974, 1.4473945]
[1.4436443, -1.1765652]
[1.1745577, -0.9162559]
[1.5356154, 0.34383884]
[0.3998011, -1.434439]
[1.5930742, 0.50576645]
[-0.22597578, 0.14671814]
[-0.49189276, -2.5117176]
[0.09477094, -1.2772828]
[-0.8521057, 0.003135092]
[1.0189734, -0.8136478]
[-0.26559627, -1.7639487]
[0.17934042, -2.936987]
[0.024199426, -0.0022263834]
[1.2325984, 1.5007279]
[-2.2459974, -2.3082018]
[-0.41562554, 0.21415046]
[0.50191295, 0.16162193]
[-1.7215668, -0.4026043]
[-0.26448092, 1.5069197]
[0.04207493, -2.320266]
[0.29939473, -2.346587]
[1.6541222, 1.2215536]
[0.27613103, 1.756823]
[1.2367316, -0.9015835]
[1.439177, 1.6785989]
[-1.6453635, -0.066986546]
[-0.8849467, 0.3228739]
[0.5729, 0.29614475]
[0.80913305, 0.060127817]
[1.1992103, -0.9396971]
[-0.013002942, 0.25074157]
[-0.21511692, -3.1087515]
[0.9717441, -0.52163064]
[0.6470033, 0.27293265]
[-0.8519693, -0.03668237]
[0.5459194, 0.25849742]
[0.77488905, -0.32351723]
[-0.9321334, -0.051745698]
[0.879402, 1.9597718]
[-0.27197224, 0.84846]
[-2.406738, 0.74312204]
[-0.16342886, 1.5062263]
[0.11342118, 0.028544938]
[-1.5446179, -0.073134094]
[-0.45157224, -3.5435495]
[1.0969287, 1.5245268]
[1.7623101, 0.2740275]
[-1.8281674, -1.9774791]
[0.4952776, 0.12983638]
[-0.08380476, -1.2028826]
[-0.0924541, 0.54993886]
[-0.90494466, -2.8209257]
[0.096481904, 0.099176854]
[1.7115233, -1.0320307]
[-0.038573705, 1.2088242]
[-0.7212876, -1.9830644]
[-0.73386323, 0.34900504]
[0.15116861, -0.7276098]
[-0.07074517, 0.19445188]
[1.8320287, 0.91260225]
[-0.23894414, -1.221915]
[0.5824503, 0.29881218]
[0.45287794, -0.13526197]
[0.040873975, 0.25339338]
[-0.014118373, -2.5352187]
[-1.4217474, -2.119945]
[-0.4624563, -2.3331454]
[1.8725294, 1.0524882]
[0.82293475, -0.4019087]
[1.5697675, 1.1083463]
[2.2662477, 0.12565446]
[-0.5502478, 0.5869055]
[-0.28315568, -0.6660712]
[-0.40114862, 0.33845556]
[1.0043418, -0.23985276]
[-0.64072156, 0.24147014]
[-0.012529461, 0.28024107]
[-0.16267176, 1.7574507]
[-0.17968772, -0.9827795]
[-1.4011341, -0.037216518]
[-0.17162669, -1.0018985]
[-0.2114919, 0.1565451]
[-0.000887712, -0.07024492]
[-1.3197503, -2.7646716]
[0.06270337, -1.0498676]
[-1.088517, -1.8488419]
[0.69274396, -2.3263693]
[0.6263879, -1.8622974]
[0.8828047, -0.3463322]
[-0.33947223, 0.47265983]
[-1.4575229, -1.6413797]
[-0.29047707, -0.0905922]
[-0.5371007, 0.59876406]
[0.55702627, -2.8866582]
[0.053193428, 0.14488064]
[1.2344923, 1.1927392]
[0.9779855, 1.0766132]
[0.5732668, -1.9412079]
[0.32381755, 0.1699746]
[-0.5300761, 0.17541994]
[-0.3494805, 1.1858834]
[0.03421052, -2.3441317]
[0.0003903918, -2.63446]
[1.8259623, 1.5071756]
[0.4704827, -2.3944652]
[0.75056475, 0.027470302]
[-2.1175592, -0.0117416065]
[1.9624196, -1.2346929]
[-0.054737765, 0.16136594]
[-0.011507878, 0.9219837]
[0.5205156, -1.3488282]
[1.055954, -0.5254799]
[1.1129564, -0.25163075]
[-1.4974363, -1.3492616]
[-2.1657567, -2.0816553]
[-0.14557509, -1.3088951]
[-0.16166043, -0.0665544]
[0.12497297, 1.9624667]
[0.7011999, -0.23287335]
[-0.84461755, -1.7338449]
[0.47954187, -0.035126977]
[-1.4057221, 0.10128103]
[1.7155508, 0.37725648]
[-0.27129582, 0.22036964]
[0.85588306, -0.3672222]
[1.5215002, 0.39775154]
[0.33709884, 1.1058369]
[-1.3378487, 0.13484193]
[-1.6194407, -1.1108088]
[0.54030627, 0.22070712]
[-0.2658603, -1.0050364]
[0.85932887, 0.54202044]
[0.32947978, 0.33941856]
[0.4273661, -1.1251538]
[-0.33741242, -0.017997963]
[-0.21899384, 1.4637276]
[0.4691871, 0.5598624]
[1.2403455, -0.6814944]
[-1.4121845, -0.5309515]
[-0.04215852, -1.3354232]
[-0.7680912, 0.007229875]
[-0.5588862, 0.69591093]
[-0.25767308, 1.0114915]
[-0.029048437, -1.4788268]
[-0.059553288, 0.2225155]
[1.6676271, 0.6601086]
[1.2725629, -1.0612106]
[-1.3557588, -0.10092337]
[0.5542534, -1.4988042]
[0.6624548, 0.23644894]
[0.58284736, 0.07286866]
[-0.45047408, 0.24635394]
[0.5925768, -0.04318231]
[0.44152725, -0.8512962]
[0.29508272, -1.9210197]
[-0.27976036, 1.8306869]
[0.67237556, -0.73199314]
[0.35103726, 0.7989024]
[-0.9003935, -0.90536267]
[-0.06910019, -0.7386678]
[-2.6613858, -1.1458107]
[-0.6761546, 0.15644065]
[-0.8381604, 0.017268877]
[-0.029587483, -1.4364703]
[-1.6996913, 0.034352258]
[1.3467948, 0.5503755]
[-0.87859565, -2.4709377]
[-1.2939446, 0.21900043]
[-0.58415633, -0.21323343]
[0.95910275, 0.2270096]
[0.36206228, -0.5881556]
[-0.40914413, -0.019144159]
[-0.47406435, 0.5159207]
[0.23313905, -1.4391987]
[1.1551679, -0.48307616]
[-0.19921331, 2.2719328]
[-0.34489056, -2.5047889]
[0.42140174, 0.9482297]
[-0.6719063, -0.049005322]
[-0.27264974, -1.0175029]
[-0.636777, -0.00095275417]
[-0.81786984, 0.16599895]
[1.8055269, 0.09525901]
[0.19954567, -1.3463019]
[0.32413504, -1.6641002]
[-0.41798383, 0.29061505]
[-1.3018948, -0.90814996]
[0.79815865, -2.1841655]
[1.0931678, 0.07727468]
[-2.2670593, -0.14243396]
[1.1134621, 1.6012945]
[0.32873666, -1.4374124]
[1.0772563, -0.49062148]
[1.1924782, 1.0880849]
[-0.16958548, -0.9447525]
[-0.5163634, 0.58666354]
[0.93562436, -1.1999911]
[1.1841663, -0.8129595]
[-0.85288763, 0.22389911]
[0.34312698, -1.3381586]
[-0.6081183, 0.3706557]
[-0.20262253, 1.372758]
[0.5520359, 0.11341893]
[0.39249718, -1.6089702]
[-1.1674347, -1.8134997]
[1.7979342, 0.895965]
[-0.4385033, -0.021881234]
[-0.024424635, -0.8729671]
[0.7563079, -1.5142497]
[-0.5916788, 0.5923409]
[-0.09904207, 0.10671139]
[-0.09204668, -1.3871574]
[0.02227944, -0.7729397]
[-0.3178789, -1.0563353]
[1.2632949, 1.2725936]
[0.07004337, -1.4392718]
[-0.20473465, 1.005607]
[1.1794944, 1.0591792]
[1.2427962, -3.4233074]
[0.24194139, -0.974062]
[-1.2114177, -1.3696159]
[-2.1212964, -1.1846027]
[-1.225868, -0.14637864]
[0.0059069544, -2.161978]
[-2.790592, 0.70926434]
[0.35849324, 0.08767111]
[0.66447157, -2.1921744]
[1.2229115, 1.1537731]
[-1.217572, -1.2556827]
[-0.069232, 1.3530843]
[0.4253565, 1.1961558]
[-0.5495977, 0.6979026]
[0.34150562, -1.3688202]
[-0.81083304, 0.41632858]
[-1.9849843, 0.059993856]
[-0.72761416, 0.3807406]
[-0.11193526, 0.99922085]
[0.01131181, -1.7786031]
[1.585732, 0.7573286]
[1.4665202, 1.3427876]
[0.5137308, -1.2348577]
[-0.15736389, -1.1961869]
[0.38370374, -1.5417247]
[-1.4602709, 0.3979026]
[0.73379123, -1.3579245]
[-0.22254857, 0.40610576]
[0.3042094, 1.0261369]
[-0.32310307, 1.5669365]
[-0.2850629, -3.216304]
[-0.16436018, 0.44855833]
[-0.24132669, 0.74875283]
[-2.362718, 0.111258164]
[2.4830267, 1.0582503]
[1.1699103, -0.68314457]
[1.6279845, 0.31106803]
[-0.24998757, 1.6758153]
[0.6102021, -1.4818019]
[-0.47129792, 0.2758129]
[-0.8175026, 0.101701654]
[-0.4246274, 0.59955597]
[1.1400903, 1.6734279]
[-0.22538592, -0.93208444]
[-1.6555741, -2.264973]
[-0.034147106, 0.2482909]
[1.2531819, 1.1556456]
[-1.5176038, 0.17965156]
[0.10798581, 1.1582636]
[1.2012734, -0.66416776]
[1.4961048, 0.36114496]
[-0.5337603, 0.538057]
[-1.0428299, -3.2302876]
[-0.093542725, 1.5128827]
[-1.0104487, 0.28968164]
[-0.043121517, -1.5866503]
[-0.81739485, -0.6594108]
[0.6927468, 0.24835]
[-0.10923595, 0.12713246]
[0.6528966, 0.33003905]
[-0.27593046, -0.93050224]
[2.0337737, 0.5415561]
[-0.22335014, 0.18123557]
[0.2667251, -2.8654313]
[-2.5355961, -0.7900934]
[-0.76734006, 0.020724725]
[-2.1557045, -0.6386568]
[-1.1062511, -2.8438647]
[0.21473186, 1.1828519]
[1.4647658, -1.0476849]
[0.7013718, -1.0183109]
[-0.10876221, 1.4240849]
[0.03762582, 0.37530243]
[0.67588186, 0.13875578]
[-2.1126723, 0.6189828]
[-0.25538602, -1.147178]
[0.67541283, -1.1044233]
[-0.39798236, -0.0005429592]
[-0.17271107, 0.020477928]
[-1.51623, 0.1873433]
[-0.13701692, 0.29779196]
[-0.32709715, -0.11850333]
[-0.5220247, -0.6642043]
[1.15902, -0.65643436]
[-0.5934437, 0.55691004]
[0.9088528, -0.5319314]
[-0.04340341, 0.03883905]
[0.6531123, 0.047486678]
[-0.52208245, 0.53392684]
[-1.4083418, 0.047851585]
[0.796101, -1.7740607]
[0.7681063, 0.14947565]
[2.7060986, 0.83166474]
[0.9172658, -0.3478493]
[0.38178617, -1.3809115]
[1.7323456, 0.5792382]
[0.9916345, -1.2740085]
[-0.26107383, -1.1329256]
[-1.0654209, -0.47104183]
[-0.21929547, -0.91336477]
[-0.44650948, 0.49983448]
[-0.12315283, -1.5789145]
[1.4453444, 0.02613417]
[-0.33233926, -0.8422632]
[-1.401046, -0.30131453]
[-1.0499934, -1.3163424]
[-0.17441237, 0.4808663]
[-0.6897299, 0.28384095]
[0.8602553, -2.5548015]
[-0.022517132, -1.4182597]
[0.05943366, -1.7541046]
[0.71791023, 0.022773122]
[0.2055079, -0.2125227]
[0.06341216, -1.5252239]
[-0.110660225, 0.015194051]
[-0.11082267, 1.434607]
[1.7129469, 0.3937387]
[-1.5424578, 0.18636361]
[-0.47913307, -1.6759675]
[0.12835091, 1.233288]
[1.9380432, 0.06496808]
[-0.4450353, 0.52679926]
[1.6001925, -1.5402596]
[-0.3876592, -0.06295973]
[0.108970776, 0.0764354]
[0.056783624, 0.886321]
[-0.99756724, -0.16268472]
[1.1753759, -0.7079492]
[-0.70459664, 0.29884118]
[1.884716, 0.265809]
[-0.08501915, -3.0606666]
[0.057742182, -1.4392177]
[-0.22368391, 0.14503308]
[-0.1694085, -1.4495808]
[0.5552901, 0.086940184]
[-0.18800369, 0.21512923]
[0.29667044, -0.043729417]
[-1.4905405, 0.13961285]
[-0.085432075, 0.021611564]
[-2.2817101, -0.036555924]
[-1.4599, -0.1807612]
[2.3203504, 0.83577144]
[-0.87546104, 0.122157544]
[-1.5800732, 0.18032661]
[-0.17084175, -1.5879465]
[0.36798838, 0.49307156]
[0.6066602, -1.6737564]
[-0.018915206, 0.28231686]
[-0.11800172, 0.07613911]
[-0.93155676, -1.7613263]
[1.9618781, -0.1835247]
[-0.99373174, 0.6802297]
[-0.080191076, -0.810199]
[-1.5950109, -1.7435279]
[-1.4310551, 0.058015678]
[4.2002115, 2.5604208]
[-0.19479074, 0.027747428]
[-1.4452497, 0.1988857]
[-1.5479896, 0.64720243]
[0.45366704, 0.46443158]
[-1.5460348, -0.16439585]
[-0.0468761, 0.35519075]
[-1.1722666, 0.34629062]
[-0.7767702, -1.655316]
[0.48300457, 0.36675036]
[0.3257591, 2.7209015]
[-0.6396953, 0.22782853]
[0.4778291, 1.7018094]
[1.3351561, 0.643782]
[-0.3816467, -0.6824734]
[0.5085229, -1.2110674]
[1.8389397, 4.0666046]
[-0.18596412, 0.26709548]
[-1.4490052, 0.97598284]
[-1.938579, -0.85958266]
[0.668077, 0.12602137]
[1.7145321, 0.15286627]
[-0.04350716, 0.4243376]
[-1.8342092, 0.143769]
[-0.6403667, -1.6276277]
[0.46914893, 0.1339086]
[-0.24013683, -0.84421974]
[-0.7764781, -0.007134394]
[-0.75552934, 0.59361655]
[-0.47134677, 1.7455366]
[-1.4919693, -1.7274404]
[1.4610635, 1.5264138]
[1.1294174, 0.4370148]
[0.02383754, -1.1271987]
[-0.37930337, 0.47061026]
[0.46294826, 0.0197658]
[0.5125628, 1.4804398]
[-0.13309589, 0.9452698]
[-0.65923953, 0.40799874]
[-0.7625494, -2.4827185]
[-0.18659617, 0.22712019]
[0.25901765, -1.3483716]
[-1.6120872, -1.7635164]
[-1.001337, 0.27019638]
[1.9278045, 2.1001298]
[0.25237018, 0.9982439]
[0.49613225, 0.5290483]
[0.31390825, 0.09204145]
[-0.0085146325, 0.25055137]
[1.4124672, 2.8631008]
[0.053737335, 0.34021062]
[-0.6854437, 0.85650206]
[-0.13350756, 0.30558893]
[-2.695007, 0.05811884]
[-0.17862977, -1.4375246]
[-0.9595719, -0.12817691]
[-0.55377, -2.288068]
[-0.87987024, 0.4548281]
[-0.42905965, 4.4564962]
[-0.111662254, 0.06192865]
[0.50733197, 1.8042579]
[1.257208, 0.28565484]
[-0.44264504, -1.6072915]
[0.58034754, 1.2615752]
[-0.6831464, -1.4915174]
[-0.04370443, -0.02285193]
[0.52219474, 0.5452186]
[-0.51243585, 0.48142898]
[-0.07646101, 3.7175093]
[1.3295741, 1.1345118]
[-0.8162175, -1.464066]
[0.7300115, -2.1455777]
[-0.21805567, -0.82381535]
[-1.0728959, -0.00053981505]
[1.161784, 1.7786298]
[0.8836474, -0.5083306]
[0.023944441, 0.26972148]
[1.3911283, -1.9160484]
[-0.5860497, -2.4339228]
[-0.9582755, -1.9036072]
[0.3776736, 1.3922278]
[0.19047938, 0.18608844]
[-0.9722651, 0.5601749]
[0.43422076, 1.163862]
[-0.29094228, -1.002904]
[-0.09330993, -0.047482595]
[-1.2625858, -1.6426759]
[1.8238711, -0.51145554]
[-1.464571, 1.0408998]
[1.0488948, -1.3328184]
[-0.10678464, 2.8927608]
[-2.1337247, -0.9556539]
[0.52409405, 0.6139537]
[0.74870485, 0.18118641]
[1.7114906, -0.6569116]
[0.93711853, -0.3864737]
[-0.25101542, 0.33849987]
[0.36858267, -0.5697865]
[-0.8210605, -1.684984]
[-0.98539317, 0.31414816]
[1.2657522, 1.8548994]
[0.26998988, 0.9478326]
[-0.83791924, -1.373682]
[-1.2631612, 0.011412585]
[-1.4791124, 0.6069306]
[0.5166373, 0.04467852]
[0.37526843, 1.8840849]
[-0.5304234, 0.87913054]
[-0.21398282, 3.2377734]
[-0.3131519, -2.615204]
[-2.173152, 0.4911201]
[1.4832338, 0.56234986]
[0.72116244, 0.12916213]
[0.7489962, -1.2256275]
[0.47909266, 1.3963757]
[2.0599475, 0.097008914]
[0.48188224, 1.2609231]
[-0.77843106, -1.5108039]
[-0.2291941, -1.0658588]
[-2.4638197, -0.37961608]
[-0.7611199, 0.7142197]
[-0.65736216, 0.1059828]
[-0.8107985, 0.6833408]
[-1.9885796, 0.5567162]
[-1.6967654, 0.45782974]
[0.45624372, -0.658659]
[-0.7254867, 0.5763915]
[0.819039, -1.967449]
[0.03279635, 0.42129442]
[-0.023786567, 0.86424136]
[-0.3179315, -0.95350707]
[-1.0424547, 1.5119796]
[-1.4642972, 0.4309099]
[1.2878368, -0.81610197]
[0.6494211, 0.42473516]
[-0.70115745, 0.18012954]
[-0.40071806, -0.6780688]
[-0.14423844, -1.4263531]
[1.8787559, 2.7587738]
[-1.2742904, -2.7885134]
[-0.51450217, -0.6000379]
[2.0323732, 1.2055564]
[1.4814695, 0.64050186]
[-0.5513468, 0.23524104]
[-1.4601226, 0.8587864]
[-0.03468183, 0.30134836]
[-0.18374702, 4.1220655]
[1.9689085, 0.4346058]
[1.6082029, 3.773173]
[-0.4882139, 0.37192714]
[-0.15384322, 3.382389]
[-0.9302358, -1.8859899]
[0.6707559, 0.46659777]
[1.1928, -0.9838144]
[-0.984251, 0.62539315]
[0.5918121, -0.948822]
[3.016342, 3.1816456]
[0.5352646, -0.068143606]
[-1.2242963, 2.2706585]
[-0.904362, 0.016466735]
[-0.9221102, -1.2942374]
[0.54472685, -1.4451208]
[-1.0665231, 0.18959281]
[0.5167323, -1.7228227]
[-0.07127335, 0.42889076]
[1.9300765, 0.5656326]
[-1.5414809, 0.6212709]
[-0.16115685, 2.4099388]
[-0.8176416, 0.7008412]
[-0.42857763, 0.08206258]
[0.6326253, 0.5239589]
[0.5612899, 0.26481107]
[-1.0272207, -1.82898]
[0.15446414, 1.1912075]
[-1.2570052, -1.6186036]
[1.4868641, -0.8057905]
[0.09350029, 1.7911625]
[-2.8560352, -0.8281276]
[-1.0395007, -1.7294328]
[-0.66413695, -0.73166627]
[-0.87530774, 0.36125708]
[1.4885346, -0.5725293]
[0.49104637, 0.5470809]
[0.46230522, 0.1301208]
[-0.048473775, 4.063575]
[-0.46246523, -0.03543917]
[-0.15634483, -0.9461024]
[-2.1487637, -0.23035017]
[-1.4034489, 0.56452]
[0.45699802, -1.8056403]
[-0.062533, -0.3014074]
[-0.38821152, 0.3248405]
[0.028789613, 0.3788604]
[2.5573757, 0.30815613]
[-1.4652586, -1.9818648]
[-1.1614009, -1.3591732]
[-0.8327981, -0.61993355]
[0.057814058, -1.4007474]
[-1.4935726, 0.39720997]
[-0.37825432, -0.045672]
[0.47989374, 0.49688596]
[0.2845234, 0.29436177]
[0.49538964, 1.5781156]
[0.7470557, -1.7442484]
[1.8283657, 1.9210384]
[-0.7252366, 0.6126323]
[-0.511897, -0.61862355]
[0.018150704, 1.5330468]
[1.1536579, 1.0048083]
[0.10922502, -0.13079967]
[-1.4781967, 0.10474515]
[0.4584879, -0.03263248]
[0.6638189, 0.34218583]
[-0.7729153, 0.22764978]
[-0.14232747, 0.24990526]
[-0.05530497, -0.08502116]
[1.6068231, -0.8588165]
[-0.47266248, -2.3575814]
[-0.18280172, -0.9202732]
[1.0253237, 1.3819867]
[-0.7278229, 0.33256283]
[0.109256186, 1.3370376]
[-1.4150888, 0.8267259]
[-0.6528584, 0.14847752]
[0.6907188, 0.3224498]
[0.47136575, 0.84823334]
[-0.35576627, 0.1455541]
[-1.6801473, -0.47513026]
[1.2253177, -0.9313375]
[0.17486598, -0.9031679]
[-0.15236923, -0.9402283]
[1.7533269, -0.36135697]
[-0.80912375, 0.138926]
[-0.39210752, 0.43027425]
[-0.18539399, -1.5119509]
[1.6935337, 0.32602683]
[1.2571689, 2.4067097]
[-1.9674976, -1.8392758]
[-2.3262033, 1.7744666]
[-0.47789875, -0.83260554]
[0.6763381, 0.3199499]
[1.0646185, 1.1370786]
[-0.84855616, -0.046142243]
[2.0789037, 0.35221365]
[-0.49202222, -1.9271599]
[-0.39793953, -0.032659046]
[-0.10608959, 0.67998415]
[0.52978766, -3.2278295]
